signal_date,entry_date,exit_date,entry,exit,hold_days,exit_reason,raw_ret%,net_ret%,mfe%,mae%,armed,code,soft,hard,name,industry
2026-02-12,2026-02-13,2026-03-02,124.553,120.8164,6,止损,-3.0,-3.15,1.085,-3.471,False,000042,0.816,1.0,中洲控股,住宅开发
2026-02-12,2026-02-13,2026-03-03,32.6392,31.6601,7,止损,-3.0,-3.15,5.714,-4.444,False,002210,0.781,1.0,飞马国际,固废治理
2026-02-12,2026-02-13,2026-03-04,63.88,63.5862,8,到期,-0.46,-0.61,12.11,-2.913,False,002066,0.797,1.0,瑞泰科技,耐火材料
2026-02-13,2026-02-24,2026-02-24,33.5364,32.5303,1,止损,-3.0,-3.15,0.945,-3.241,False,603162,0.807,1.0,海通发展,航运
2026-02-13,2026-02-24,2026-03-02,66.1891,76.1175,5,止盈,15.0,14.85,15.385,-0.659,False,600740,0.79,1.0,山西焦化,焦炭Ⅲ
2026-02-13,2026-02-24,2026-03-04,43.4937,42.1889,7,止损,-3.0,-3.15,4.655,-3.388,False,603507,0.81,1.0,振江股份,风电零部件
2026-02-24,2026-02-25,2026-03-03,545.2631,528.9052,5,止损,-3.0,-3.15,3.385,-5.231,False,600120,0.79,1.0,浙江东方,金融控股
2026-02-24,2026-02-25,2026-03-06,43.879,50.4608,8,止盈,15.0,14.85,15.804,-1.324,False,002937,0.81,1.0,兴瑞科技,汽车电子电气系统
2026-02-24,2026-02-25,2026-03-06,15.0082,15.8308,8,到期,5.482,5.332,8.301,-2.819,False,603058,0.774,1.0,永吉股份,纸包装
2026-02-24,2026-02-25,2026-02-27,49.87,48.3739,3,止损,-3.0,-3.15,1.642,-3.722,False,605555,0.807,1.0,德昌股份,清洁小家电
2026-02-24,2026-02-25,2026-03-03,331.3415,381.0427,5,止盈,15.0,14.85,15.667,-1.775,False,002261,0.8,1.0,拓维信息,垂直应用软件
2026-02-24,2026-02-25,2026-03-02,28.6173,27.7587,4,止损,-3.0,-3.15,1.379,-5.057,False,002212,0.79,1.0,天融信,横向通用软件
2026-02-25,2026-02-26,2026-03-02,77.4119,75.0896,3,止损,-3.0,-3.15,6.739,-3.043,False,000659,1.0,1.0,珠海中富,塑料包装
2026-02-25,2026-02-26,2026-03-02,11.6761,11.3258,3,止损,-3.0,-3.15,0.352,-7.746,False,605136,0.791,0.87,丽人丽妆,电商服务
2026-02-25,2026-02-26,2026-03-03,108.4604,105.2066,4,止损,-3.0,-3.15,2.223,-7.202,False,000951,0.724,1.0,中国重汽,商用载货车
2026-02-26,2026-02-27,2026-03-03,37.0953,35.9824,3,止损,-3.0,-3.15,2.271,-3.516,False,603165,0.795,1.0,荣晟环保,大宗用纸
2026-02-26,2026-02-27,2026-03-03,25.4518,24.6883,3,止损,-3.0,-3.15,3.265,-7.71,False,601858,0.816,1.0,中国科传,大众出版
2026-02-26,2026-02-27,2026-03-10,15.3891,15.4712,8,到期,0.533,0.383,10.282,-2.285,False,603123,0.814,1.0,翠微股份,金融信息服务
2026-02-26,2026-02-27,2026-03-02,147.4346,143.0115,2,止损,-3.0,-3.15,0.287,-5.014,False,600638,0.774,1.0,新黄浦,住宅开发
2026-02-26,2026-02-27,2026-03-02,482.5439,468.0676,2,止损,-3.0,-3.15,0.0,-5.365,False,000006,0.794,1.0,深振业Ａ,住宅开发
2026-02-26,2026-02-27,2026-03-09,89.1891,86.5135,7,止损,-3.0,-3.15,7.588,-3.757,False,600754,0.797,1.0,锦江酒店,酒店
2026-02-26,2026-02-27,2026-03-03,51.4285,49.8857,3,止损,-3.0,-3.15,3.831,-3.636,False,603766,0.797,1.0,隆鑫通用,摩托车
2026-02-27,2026-03-02,2026-03-04,209.7298,203.4379,3,止损,-3.0,-3.15,4.31,-4.167,False,002222,0.81,1.0,福晶科技,光学元件
2026-02-27,2026-03-02,2026-03-09,287.9477,279.3093,6,止损,-3.0,-3.15,8.364,-9.754,False,002138,0.801,1.0,顺络电子,被动元件
2026-02-27,2026-03-02,2026-03-03,121.3844,117.7429,2,止损,-3.0,-3.15,0.197,-5.72,False,600649,0.781,0.87,城投控股,住宅开发
2026-03-02,2026-03-03,2026-03-03,23.6089,22.9007,1,止损,-3.0,-3.15,0.779,-3.683,False,600860,0.91,0.87,京城股份,金属制品
2026-03-02,2026-03-03,2026-03-03,51.5284,49.9826,1,止损,-3.0,-3.15,1.773,-5.025,False,002713,0.884,1.0,东易日盛,装修装饰Ⅲ
2026-03-02,2026-03-03,2026-03-03,144.1926,139.8668,1,止损,-3.0,-3.15,2.524,-6.067,False,002156,0.796,1.0,通富微电,集成电路封测
2026-03-02,2026-03-03,2026-03-03,60.6796,58.8592,1,止损,-3.0,-3.15,0.0,-8.109,False,605588,0.8,1.0,冠石科技,光学元件
2026-03-02,2026-03-03,2026-03-04,143.6309,139.322,2,止损,-3.0,-3.15,5.087,-3.139,False,002121,0.904,1.0,科陆电子,电工仪器仪表
2026-03-02,2026-03-03,2026-03-03,57.8131,56.0787,1,止损,-3.0,-3.15,1.261,-6.683,False,002099,0.79,0.87,海翔药业,原料药
2026-03-02,2026-03-03,2026-03-03,119.4924,115.9076,1,止损,-3.0,-3.15,0.635,-4.09,False,002439,0.8,1.0,启明星辰,横向通用软件
2026-03-02,2026-03-03,2026-03-03,74.02,71.7994,1,止损,-3.0,-3.15,1.536,-3.071,False,600684,0.81,1.0,珠江股份,房地产综合服务
2026-03-02,2026-03-03,2026-03-04,29.0539,28.1823,2,止损,-3.0,-3.15,1.68,-5.399,False,605068,0.816,0.87,明新旭腾,车身附件及饰件
2026-03-02,2026-03-03,2026-03-03,75.7944,73.5205,1,止损,-3.0,-3.15,0.527,-7.605,False,603283,0.791,0.87,赛腾股份,工控设备
2026-03-02,2026-03-03,2026-03-04,41.8517,40.5962,2,止损,-3.0,-3.15,1.028,-3.289,False,603336,0.797,1.0,宏辉果蔬,其他种植业
2026-03-02,2026-03-03,2026-03-03,86.4733,83.8791,1,止损,-3.0,-3.15,2.801,-4.235,False,002208,0.781,1.0,合肥城建,住宅开发
2026-03-02,2026-03-03,2026-03-03,278.963,270.5942,1,止损,-3.0,-3.15,1.531,-7.473,False,002738,0.9,1.0,中矿资源,锂
2026-03-03,2026-03-04,2026-03-09,4.5509,5.2336,4,止盈,15.0,14.85,17.528,-0.899,False,601778,0.807,1.0,晶科科技,光伏发电
2026-03-03,2026-03-04,2026-03-09,85.5865,83.0189,4,止损,-3.0,-3.15,3.193,-4.629,False,002947,0.81,1.0,恒铭达,消费电子零部件及组装
2026-03-03,2026-03-04,2026-03-10,43.0066,41.7164,5,止损,-3.0,-3.15,6.237,-3.011,False,600328,0.8,1.0,中盐化工,无机盐
2026-03-03,2026-03-04,2026-03-10,8.6038,8.3457,5,止损,-3.0,-3.15,1.916,-3.065,False,000898,0.816,1.0,鞍钢股份,板材
2026-03-03,2026-03-04,2026-03-06,152.1953,175.0246,3,止盈,15.0,14.85,16.591,-0.273,False,600312,0.794,1.0,平高电气,输变电设备
2026-03-03,2026-03-04,2026-03-04,37.8557,36.72,1,止损,-3.0,-3.15,3.469,-4.082,False,002647,0.808,1.0,仁东控股,金融信息服务
2026-03-03,2026-03-04,2026-03-09,58.8133,57.0489,4,止损,-3.0,-3.15,1.928,-3.133,False,600782,0.81,0.87,新钢股份,板材
2026-03-03,2026-03-04,2026-03-06,125.95,122.1715,3,止损,-3.0,-3.15,4.545,-3.991,False,600888,0.884,1.0,新疆众和,铝
2026-03-03,2026-03-04,2026-03-11,30.0993,29.1963,6,止损,-3.0,-3.15,2.326,-3.876,False,000709,0.816,1.0,河钢股份,板材
2026-03-03,2026-03-04,2026-03-13,21.1755,21.8911,8,到期,3.38,3.23,6.163,-0.199,False,002307,0.8,1.0,北新路桥,基建市政工程
2026-03-03,2026-03-04,2026-03-13,6.2149,6.4462,8,到期,3.722,3.572,8.091,-0.971,False,601068,0.796,0.87,中铝国际,其他专业工程
2026-03-03,2026-03-04,2026-03-04,37.407,36.2848,1,止损,-3.0,-3.15,0.43,-3.052,False,605580,0.796,1.0,恒盛能源,热力服务
2026-03-03,2026-03-04,2026-03-13,12.0357,13.3379,8,到期,10.82,10.67,14.536,-1.639,False,601117,0.818,1.0,中国化学,化学工程
2026-03-03,2026-03-04,2026-03-06,147.7096,169.8661,3,止盈,15.0,14.85,15.672,-1.493,False,600268,0.794,1.0,国电南自,电网自动化设备
2026-03-03,2026-03-04,2026-03-13,85.5559,84.9674,8,到期,-0.688,-0.838,8.803,-2.338,False,000571,0.805,1.0,新大洲A,动力煤
2026-03-04,2026-03-05,2026-03-06,229.812,222.9176,2,止损,-3.0,-3.15,0.798,-3.494,False,002812,0.884,1.0,恩捷股份,电池化学品
2026-03-04,2026-03-05,2026-03-12,86.7529,99.7659,6,止盈,15.0,14.85,16.037,-0.914,False,605098,0.796,1.0,行动教育,培训教育
2026-03-04,2026-03-05,2026-03-16,8.6287,8.7376,8,到期,1.261,1.111,6.126,-1.261,False,600207,0.794,1.0,安彩高科,光伏辅材
2026-03-04,2026-03-05,2026-03-16,262.1238,264.745,8,到期,1.0,0.85,3.6,-1.6,False,002003,0.79,1.0,伟星股份,辅料
2026-03-04,2026-03-05,2026-03-12,109.1666,105.8916,6,止损,-3.0,-3.15,6.773,-6.132,False,603379,0.906,1.0,三美股份,氟化工
2026-03-04,2026-03-05,2026-03-16,34.0849,34.9265,8,到期,2.469,2.319,9.568,-2.006,False,600997,0.72,1.0,开滦股份,焦炭Ⅲ
2026-03-04,2026-03-05,2026-03-16,135.0639,137.0247,8,到期,1.452,1.302,10.077,-1.623,False,600546,0.794,1.0,山煤国际,动力煤
2026-03-04,2026-03-05,2026-03-09,28.9359,28.0678,3,止损,-3.0,-3.15,0.532,-5.058,False,000561,0.784,1.0,烽火电子,航空装备Ⅲ
2026-03-05,2026-03-06,2026-03-17,249.4025,243.6471,8,到期,-2.308,-2.458,6.615,-2.615,False,002312,0.774,1.0,川发龙蟒,磷肥及磷化工
2026-03-06,2026-03-09,2026-03-09,78.2193,75.8727,1,止损,-3.0,-3.15,0.758,-3.359,False,000050,0.797,1.0,深天马Ａ,面板
2026-03-06,2026-03-09,2026-03-16,192.8552,187.0696,6,止损,-3.0,-3.15,3.043,-4.017,False,600363,0.797,0.87,联创光电,消费电子零部件及组装
2026-03-06,2026-03-09,2026-03-18,50.8499,51.377,8,到期,1.037,0.887,9.219,-2.777,False,002876,0.801,1.0,三利谱,面板
2026-03-06,2026-03-09,2026-03-09,106.4184,103.2258,1,止损,-3.0,-3.15,0.0,-7.36,False,603757,0.775,1.0,大元泵业,其他通用设备
2026-03-06,2026-03-09,2026-03-09,35.3909,34.3291,1,止损,-3.0,-3.15,0.757,-3.907,False,605589,0.807,1.0,圣泉集团,合成树脂
2026-03-06,2026-03-09,2026-03-09,83.3703,80.8692,1,止损,-3.0,-3.15,1.14,-4.723,False,603088,0.775,1.0,宁波精达,机床工具
2026-03-06,2026-03-09,2026-03-18,168.6179,163.5593,8,止损,-3.0,-3.15,14.281,-4.272,False,000688,0.807,1.0,国城矿业,钼
2026-03-06,2026-03-09,2026-03-18,18.0941,20.1388,8,到期,11.301,11.151,13.496,-0.081,False,603777,0.814,1.0,来伊份,零食
2026-03-06,2026-03-09,2026-03-09,129.8015,125.9075,1,止损,-3.0,-3.15,2.174,-3.261,False,002156,0.891,1.0,通富微电,集成电路封测
2026-03-06,2026-03-09,2026-03-09,108.1947,104.9488,1,止损,-3.0,-3.15,0.0,-5.71,False,600110,0.792,1.0,诺德股份,锂电池
2026-03-06,2026-03-09,2026-03-09,180.4692,175.0552,1,止损,-3.0,-3.15,2.863,-5.726,False,603306,0.81,1.0,华懋科技,车身附件及饰件
2026-03-09,2026-03-10,2026-03-17,79.82,77.4254,6,止损,-3.0,-3.15,3.346,-3.861,False,600478,0.774,1.0,科力远,锂电池
2026-03-09,2026-03-10,2026-03-16,40.6043,39.3862,5,止损,-3.0,-3.15,2.542,-3.284,False,603336,0.808,1.0,宏辉果蔬,其他种植业
2026-03-09,2026-03-10,2026-03-12,104.3193,101.1897,3,止损,-3.0,-3.15,2.053,-3.592,False,002284,0.781,1.0,亚太股份,底盘与发动机系统
2026-03-09,2026-03-10,2026-03-13,43.9374,42.6193,4,止损,-3.0,-3.15,2.215,-3.73,False,603341,0.808,1.0,龙旗科技,消费电子零部件及组装
2026-03-09,2026-03-10,2026-03-16,55.2258,53.5691,5,止损,-3.0,-3.15,1.435,-4.843,False,002097,0.797,1.0,山河智能,工程机械整机
2026-03-09,2026-03-10,2026-03-17,36.6766,35.5763,6,止损,-3.0,-3.15,6.582,-3.906,False,002819,0.796,1.0,东方中科,机械设备
2026-03-09,2026-03-10,2026-03-19,194.2087,206.1876,8,到期,6.168,6.018,13.57,-0.386,False,002019,0.797,0.87,亿帆医药,化学制剂
2026-03-09,2026-03-10,2026-03-12,41.0168,39.7863,3,止损,-3.0,-3.15,5.65,-5.367,False,002021,0.79,1.0,中捷资源,纺织服装设备
2026-03-09,2026-03-10,2026-03-12,348.2676,400.5078,3,止盈,15.0,14.85,19.362,0.0,False,002025,0.891,1.0,航天电器,军工电子Ⅲ
2026-03-09,2026-03-10,2026-03-16,171.7354,166.5834,5,止损,-3.0,-3.15,2.346,-3.757,False,002338,0.797,0.87,奥普光电,军工电子Ⅲ
2026-03-09,2026-03-10,2026-03-13,33.4859,32.4813,4,止损,-3.0,-3.15,3.106,-3.426,False,002906,0.796,1.0,华阳集团,汽车电子电气系统
2026-03-09,2026-03-10,2026-03-16,148.4657,144.0117,5,止损,-3.0,-3.15,10.828,-3.921,False,600141,0.89,0.87,兴发集团,磷肥及磷化工
2026-03-09,2026-03-10,2026-03-19,70.1619,69.3369,8,到期,-1.176,-1.326,6.383,-1.288,False,002833,1.0,1.0,弘亚数控,其他专用设备
2026-03-09,2026-03-10,2026-03-12,27.9753,27.136,3,止损,-3.0,-3.15,2.908,-6.04,False,002134,0.781,1.0,天津普林,印制电路板
2026-03-09,2026-03-10,2026-03-17,63.3222,61.4226,6,止损,-3.0,-3.15,3.969,-3.679,False,002741,0.816,0.87,光华科技,电子化学品Ⅲ
2026-03-09,2026-03-10,2026-03-19,354.3725,372.8066,8,到期,5.202,5.052,8.231,-2.207,False,600563,0.8,1.0,法拉电子,被动元件
2026-03-09,2026-03-10,2026-03-18,61.7903,59.9366,7,止损,-3.0,-3.15,5.476,-3.68,False,000582,0.91,1.0,北部湾港,港口
2026-03-09,2026-03-10,2026-03-19,43.148,42.3989,8,到期,-1.736,-1.886,6.389,-2.083,False,603890,0.891,1.0,春秋电子,消费电子零部件及组装
2026-03-09,2026-03-10,2026-03-19,55.485,56.5656,8,到期,1.948,1.798,6.605,-0.169,False,002579,0.807,1.0,中京电子,印制电路板
2026-03-09,2026-03-10,2026-03-13,13.0592,12.6674,4,止损,-3.0,-3.15,2.062,-3.569,False,603390,0.796,1.0,通达电气,汽车电子电气系统
2026-03-09,2026-03-10,2026-03-12,36.1793,35.094,3,止损,-3.0,-3.15,2.123,-4.188,False,002933,0.9,1.0,新兴装备,航空装备Ⅲ
2026-03-09,2026-03-10,2026-03-19,362.1742,351.309,8,止损,-3.0,-3.15,3.277,-3.061,False,600298,0.79,1.0,安琪酵母,调味发酵品Ⅲ
2026-03-09,2026-03-10,2026-03-19,29.9182,29.0207,8,止损,-3.0,-3.15,11.071,-5.137,False,002669,0.891,1.0,康达新材,胶黏剂及胶带
2026-03-09,2026-03-10,2026-03-16,50.1671,48.6621,5,止损,-3.0,-3.15,1.63,-4.62,False,600255,0.891,0.87,鑫科材料,其他金属新材料
2026-03-09,2026-03-10,2026-03-12,183.0074,177.5172,3,止损,-3.0,-3.15,5.192,-5.529,False,600316,0.796,1.0,洪都航空,航空装备Ⅲ
2026-03-09,2026-03-10,2026-03-12,49.1578,47.6831,3,止损,-3.0,-3.15,2.361,-3.076,False,603703,0.791,1.0,盛洋科技,LED
2026-03-09,2026-03-10,2026-03-19,9.7238,9.4321,8,止损,-3.0,-3.15,6.972,-3.05,False,601113,0.797,1.0,华鼎股份,锦纶
2026-03-09,2026-03-10,2026-03-12,142.0904,137.8277,3,止损,-3.0,-3.15,0.765,-6.096,False,600378,0.906,1.0,昊华科技,氟化工
2026-03-09,2026-03-10,2026-03-16,240.672,233.4518,5,止损,-3.0,-3.15,3.435,-3.531,False,600742,0.797,1.0,富维股份,车身附件及饰件
2026-03-09,2026-03-10,2026-03-16,185.2175,179.661,5,止损,-3.0,-3.15,2.846,-5.996,False,600388,0.797,1.0,龙净环保,环保设备Ⅲ
2026-03-09,2026-03-10,2026-03-17,99.692,96.7012,6,止损,-3.0,-3.15,12.28,-5.699,False,002396,0.891,1.0,星网锐捷,通信网络设备及器件
2026-03-09,2026-03-10,2026-03-17,162.9113,158.024,6,止损,-3.0,-3.15,7.311,-5.66,False,600596,0.807,1.0,新安股份,农药
2026-03-09,2026-03-10,2026-03-16,42.2886,41.02,5,止损,-3.0,-3.15,2.027,-5.911,False,605020,0.784,1.0,永和股份,氟化工
2026-03-09,2026-03-10,2026-03-19,32.9508,32.1731,8,到期,-2.36,-2.51,2.473,-2.848,False,603690,0.794,1.0,至纯科技,半导体设备
2026-03-09,2026-03-10,2026-03-12,25.2942,24.5354,3,止损,-3.0,-3.15,3.448,-6.621,False,600399,0.79,1.0,抚顺特钢,特钢Ⅲ
2026-03-09,2026-03-10,2026-03-12,121.7569,118.1042,3,止损,-3.0,-3.15,1.599,-3.331,False,000733,0.791,0.87,振华科技,军工电子Ⅲ
2026-03-09,2026-03-10,2026-03-19,58.1517,57.7367,8,到期,-0.714,-0.864,6.066,-0.981,False,000957,0.797,0.87,中通客车,商用载客车
2026-03-09,2026-03-10,2026-03-12,31.886,30.9294,3,止损,-3.0,-3.15,3.275,-4.233,False,603966,0.904,1.0,法兰泰克,能源及重型设备
2026-03-09,2026-03-10,2026-03-16,1046.3389,1014.9487,5,止损,-3.0,-3.15,1.653,-3.471,False,600619,0.781,1.0,海立股份,家电零部件Ⅲ
2026-03-09,2026-03-10,2026-03-12,170.2431,165.1358,3,止损,-3.0,-3.15,0.537,-8.096,False,000969,0.79,0.87,安泰科技,其他金属新材料
2026-03-09,2026-03-10,2026-03-12,29.5413,33.9724,3,止盈,15.0,14.85,15.668,0.0,False,000420,0.904,1.0,吉林化纤,粘胶
2026-03-10,2026-03-11,2026-03-19,100.9812,97.9517,7,止损,-3.0,-3.15,9.74,-7.405,False,002539,0.9,1.0,云图控股,复合肥
2026-03-10,2026-03-11,2026-03-11,23.2152,22.5188,1,止损,-3.0,-3.15,0.0,-3.198,False,600121,0.91,1.0,郑州煤电,动力煤
2026-03-10,2026-03-11,2026-03-12,22.2484,21.5809,2,止损,-3.0,-3.15,0.0,-4.9,False,603036,0.795,1.0,如通股份,能源及重型设备
2026-03-10,2026-03-11,2026-03-17,119.9205,116.3229,5,止损,-3.0,-3.15,9.759,-4.673,False,600096,0.781,1.0,云天化,磷肥及磷化工
2026-03-10,2026-03-11,2026-03-20,120.9755,123.8518,8,到期,2.378,2.228,9.441,-1.818,False,601699,0.816,1.0,潞安环能,焦煤
2026-03-10,2026-03-11,2026-03-19,15.2209,14.7643,7,止损,-3.0,-3.15,6.624,-5.977,False,002386,0.801,1.0,天原股份,氯碱
2026-03-11,2026-03-12,2026-03-13,35.0797,34.0273,2,止损,-3.0,-3.15,1.082,-3.571,False,603878,0.81,1.0,武进不锈,钢铁管材
2026-03-11,2026-03-12,2026-03-13,56.2128,54.5265,2,止损,-3.0,-3.15,1.058,-3.211,False,605588,0.802,1.0,冠石科技,光学元件
2026-03-11,2026-03-12,2026-03-12,159.8734,155.0772,1,止损,-3.0,-3.15,0.257,-3.135,False,000519,0.775,1.0,中兵红箭,地面兵装Ⅲ
2026-03-11,2026-03-12,2026-03-12,278.0475,269.7061,1,止损,-3.0,-3.15,0.025,-4.293,False,002138,0.9,1.0,顺络电子,被动元件
2026-03-11,2026-03-12,2026-03-19,46.1558,44.7711,6,止损,-3.0,-3.15,3.191,-3.191,False,002640,0.891,0.87,跨境通,跨境电商
2026-03-11,2026-03-12,2026-03-12,294.2642,285.4363,1,止损,-3.0,-3.15,1.238,-6.572,False,002851,0.8,1.0,麦格米特,其他电源设备Ⅲ
2026-03-12,2026-03-13,2026-03-13,95.9161,93.0386,1,止损,-3.0,-3.15,1.145,-3.006,False,603988,0.81,1.0,中电电机,电机Ⅲ
2026-03-12,2026-03-13,2026-03-17,52.2398,50.6726,3,止损,-3.0,-3.15,4.327,-3.606,False,002474,0.791,0.87,榕基软件,IT服务Ⅲ
2026-03-12,2026-03-13,2026-03-13,35.3861,34.3245,1,止损,-3.0,-3.15,0.0,-3.931,False,002197,0.791,1.0,证通电子,其他计算机设备
2026-03-12,2026-03-13,2026-03-16,259.3261,251.5463,2,止损,-3.0,-3.15,0.0,-3.842,False,600850,0.797,0.87,电科数字,IT服务Ⅲ
2026-03-12,2026-03-13,2026-03-16,431.1438,418.2095,2,止损,-3.0,-3.15,3.828,-4.818,False,600618,0.79,1.0,氯碱化工,氯碱
2026-03-12,2026-03-13,2026-03-17,46.7299,45.328,3,止损,-3.0,-3.15,3.543,-3.865,False,600558,0.891,1.0,大西洋,金属制品
2026-03-12,2026-03-13,2026-03-16,45.0073,43.6571,2,止损,-3.0,-3.15,1.257,-5.079,False,002534,0.902,1.0,西子洁能,火电设备
2026-03-12,2026-03-13,2026-03-20,29.6221,28.7335,6,止损,-3.0,-3.15,2.667,-4.8,False,603085,0.797,0.87,天成自控,车身附件及饰件
2026-03-12,2026-03-13,2026-03-16,66.004,64.0238,2,止损,-3.0,-3.15,0.536,-7.373,False,600973,0.801,1.0,宝胜股份,线缆部件及其他
2026-03-12,2026-03-13,2026-03-13,86.117,83.5335,1,止损,-3.0,-3.15,0.685,-4.014,False,605398,0.781,1.0,新炬网络,IT服务Ⅲ
2026-03-12,2026-03-13,2026-03-19,182.2442,176.7769,5,止损,-3.0,-3.15,9.329,-4.383,False,000777,0.816,1.0,中核科技,金属制品
2026-03-12,2026-03-13,2026-03-19,286.5136,277.9182,5,止损,-3.0,-3.15,5.17,-3.988,False,002409,0.891,1.0,雅克科技,半导体材料
2026-03-12,2026-03-13,2026-03-23,25.3168,24.5573,7,止损,-3.0,-3.15,4.977,-4.864,False,603222,0.797,0.87,济民健康,医疗耗材
2026-03-12,2026-03-13,2026-03-18,156.5384,151.8423,4,止损,-3.0,-3.15,7.18,-3.503,False,002041,0.89,1.0,登海种业,种子
2026-03-12,2026-03-13,2026-03-13,19.792,19.1982,1,止损,-3.0,-3.15,0.806,-7.661,False,603608,0.8,1.0,天创时尚,鞋帽及其他
2026-03-13,2026-03-16,2026-03-16,199.0877,193.1151,1,止损,-3.0,-3.15,3.878,-3.924,False,600629,0.9,1.0,华建集团,工程咨询服务Ⅲ
2026-03-13,2026-03-16,2026-03-16,149.2269,144.7501,1,止损,-3.0,-3.15,1.25,-4.583,False,002121,0.91,1.0,科陆电子,电工仪器仪表
2026-03-13,2026-03-16,2026-03-20,18.5095,17.9542,5,止损,-3.0,-3.15,1.22,-3.049,False,603012,0.791,1.0,创力集团,能源及重型设备
2026-03-13,2026-03-16,2026-03-17,114.3155,110.886,2,止损,-3.0,-3.15,2.056,-6.077,False,603031,0.79,1.0,安孚科技,蓄电池及其他电池
2026-03-13,2026-03-16,2026-03-17,93.2034,90.4073,2,止损,-3.0,-3.15,3.552,-6.081,False,002258,0.72,1.0,利尔化学,农药
2026-03-13,2026-03-16,2026-03-20,86.1917,83.6059,5,止损,-3.0,-3.15,8.366,-9.085,False,002208,0.906,1.0,合肥城建,住宅开发
2026-03-13,2026-03-16,2026-03-17,84.5919,82.0541,2,止损,-3.0,-3.15,0.658,-3.288,False,603985,0.816,1.0,恒润股份,风电零部件
2026-03-13,2026-03-16,2026-03-16,45.7017,44.3307,1,止损,-3.0,-3.15,1.478,-3.325,False,000852,0.81,1.0,石化机械,能源及重型设备
2026-03-13,2026-03-16,2026-03-19,52.9958,51.406,4,止损,-3.0,-3.15,1.398,-4.32,False,000936,0.781,0.87,华西股份,涤纶
2026-03-13,2026-03-16,2026-03-18,13.8102,13.3959,3,止损,-3.0,-3.15,0.739,-3.25,False,601696,0.784,1.0,中银证券,证券Ⅲ
2026-03-13,2026-03-16,2026-03-19,77.6772,75.3469,4,止损,-3.0,-3.15,1.899,-3.24,False,000987,0.79,1.0,越秀资本,金融控股
2026-03-13,2026-03-16,2026-03-17,105.0937,101.9409,2,止损,-3.0,-3.15,1.254,-3.828,False,600732,0.8,1.0,爱旭股份,光伏电池组件
2026-03-13,2026-03-16,2026-03-20,14.6223,14.1836,5,止损,-3.0,-3.15,14.446,-5.891,False,002427,0.784,1.0,尤夫股份,涤纶
2026-03-13,2026-03-16,2026-03-23,12.7593,12.3765,6,止损,-3.0,-3.15,4.888,-4.227,False,002797,0.8,1.0,第一创业,证券Ⅲ
2026-03-13,2026-03-16,2026-03-19,153.931,149.313,4,止损,-3.0,-3.15,4.037,-3.157,False,002006,0.791,1.0,精工科技,其他专用设备
2026-03-13,2026-03-16,2026-03-18,86.0524,83.4708,3,止损,-3.0,-3.15,1.449,-3.623,False,002206,0.891,1.0,海 利 得,涤纶
2026-03-13,2026-03-16,2026-03-16,11.9727,11.6135,1,止损,-3.0,-3.15,0.882,-5.644,False,002160,0.79,1.0,常铝股份,铝
2026-03-13,2026-03-16,2026-03-16,221.6884,215.0377,1,止损,-3.0,-3.15,1.195,-5.743,False,002756,0.904,1.0,永兴材料,锂
2026-03-13,2026-03-16,2026-03-16,46.4645,45.0706,1,止损,-3.0,-3.15,0.305,-4.668,False,603271,0.781,0.87,永杰新材,铝
2026-03-13,2026-03-16,2026-03-16,175.7033,170.4322,1,止损,-3.0,-3.15,1.104,-5.024,False,603268,0.807,1.0,松发股份,航海装备Ⅲ
2026-03-13,2026-03-16,2026-03-16,138.5677,134.4107,1,止损,-3.0,-3.15,2.876,-3.069,False,603228,0.793,1.0,景旺电子,印制电路板
2026-03-13,2026-03-16,2026-03-23,165.2044,160.2483,6,止损,-3.0,-3.15,9.19,-4.741,False,000007,0.81,1.0,全新好,商业物业经营
2026-03-16,2026-03-17,2026-03-18,52.6287,51.0498,2,止损,-3.0,-3.15,1.193,-3.057,False,600508,0.816,1.0,上海能源,焦煤
2026-03-16,2026-03-17,2026-03-17,49.6292,48.1403,1,止损,-3.0,-3.15,0.677,-4.359,False,000818,0.774,1.0,航锦科技,氯碱
2026-03-16,2026-03-17,2026-03-17,114.4946,111.0597,1,止损,-3.0,-3.15,2.373,-3.323,False,601216,0.807,1.0,君正集团,氯碱
2026-03-16,2026-03-17,2026-03-18,34.8323,33.7873,2,止损,-3.0,-3.15,2.282,-3.852,False,002204,0.891,1.0,大连重工,能源及重型设备
2026-03-16,2026-03-17,2026-03-24,11.776,13.5424,6,止盈,15.0,14.85,26.214,-1.214,False,600758,0.8,1.0,辽宁能源,焦煤
2026-03-16,2026-03-17,2026-03-17,72.6576,70.4778,1,止损,-3.0,-3.15,1.897,-4.644,False,603599,0.801,0.87,广信股份,农药
2026-03-16,2026-03-17,2026-03-17,45.3229,43.9632,1,止损,-3.0,-3.15,0.192,-5.045,False,000922,0.794,1.0,佳电股份,电机Ⅲ
2026-03-16,2026-03-17,2026-03-18,45.2653,43.9074,2,止损,-3.0,-3.15,2.767,-3.228,False,601001,0.79,1.0,晋控煤业,动力煤
2026-03-16,2026-03-17,2026-03-18,69.0746,67.0024,2,止损,-3.0,-3.15,1.526,-3.27,False,600985,0.721,1.0,淮北矿业,焦煤
2026-03-16,2026-03-17,2026-03-17,41.3677,40.1267,1,止损,-3.0,-3.15,0.065,-3.948,False,002971,0.794,1.0,和远气体,其他化学制品
